census_block_group,amount_land,amount_water,latitude,longitude
170190012031,530964,0,40.0954958,-88.2811051
170190105001,92526582,429433,40.3478303,-88.280734
170898513022,197115,0,42.0473686,-88.2806098
170898505001,559820,42772,42.0986128,-88.2805823
170898516003,291971,0,42.0237859,-88.2805675
170898546001,247289,0,42.0413311,-88.2804838
170898503022,1728899,0,42.1145907,-88.2803811
170190012011,523052,0,40.1019617,-88.2801204
170898546002,588554,41229,42.0359225,-88.2801192
170419522004,5368429,25982,39.7876833,-88.279345
170190010005,838119,18780,40.1174553,-88.2792825
170419522002,1038077,0,39.8019379,-88.2792514
170898520024,5732111,0,41.911782,-88.2790419
170898525001,8945415,0,41.8789408,-88.2785516
170898528061,6726749,0,41.8231664,-88.2777701
170898515001,1025975,233966,42.0252866,-88.27773
170898508006,670054,139773,42.0586031,-88.2771529
170898503013,1430151,42166,42.1243257,-88.2763401
170190010001,489458,0,40.1153677,-88.2759061
170898518012,6333938,172385,41.9978933,-88.275387
170898508005,349387,0,42.0519397,-88.275248
170898544004,3127291,8136,41.731831,-88.2746317
170898513011,192316,0,42.041783,-88.2744547
170630001031,12806924,877643,41.4126201,-88.2739176
170898513024,147808,0,42.0435837,-88.2729006
170898513012,410254,0,42.0337838,-88.2727764
170898513013,218054,0,42.0389438,-88.2724965
170898529031,2173752,484,41.7756573,-88.2724553
170898528032,5510217,0,41.85724,-88.2723343
170898529041,2127403,0,41.7646251,-88.272235
170898529032,5160501,0,41.7971266,-88.2721623
170539619001,62662770,0,40.5739544,-88.2720551
170898513021,305412,0,42.0461988,-88.2718919
170190013015,536562,27704,40.088645,-88.2718005
170898520033,4458650,0,41.9335374,-88.2716117
170898514006,211537,0,42.0224325,-88.2713325
170898514004,250706,0,42.0286775,-88.2713125
170898504002,1181542,52162,42.1063739,-88.2712303
170190013014,776789,0,40.0942823,-88.2711291
170190009012,1377568,0,40.1270696,-88.2706349
170898544005,3299409,0,41.7489821,-88.2701001
170898503011,835819,0,42.1349856,-88.2700351
170799773001,158671884,47517,39.1202873,-88.2700289
170190009013,689645,0,40.1346415,-88.2700163
170630007004,3018406,230547,41.2998259,-88.270001
170630009005,40213337,2045513,41.1489109,-88.2698484
170190011001,1608109,0,40.1028722,-88.2680402
170898503021,2116450,0,42.1122001,-88.2679883
170190010003,321717,0,40.1153599,-88.2679511
170898514005,291309,0,42.0250065,-88.267765
170898508003,594529,0,42.0542309,-88.2677133
170190008001,3498220,32,40.1449041,-88.267575
170190011003,675326,0,40.1108601,-88.267363
170898508001,583731,0,42.0620269,-88.2671511
170898508004,393863,0,42.0474532,-88.2670176
170898514002,491498,0,42.0384586,-88.2662527
170898514003,355178,0,42.0304784,-88.2660628
170898514001,359009,0,42.0190802,-88.2659128
170898505002,8522679,290721,42.0761718,-88.2648904
170190013022,6120920,74171,40.06552,-88.2641706
170190010004,484580,0,40.1203705,-88.2638408
170359725003,88812978,0,39.2292662,-88.2636985
170898503012,964828,0,42.1262206,-88.2630439
170190013012,579166,0,40.0865667,-88.2624687
170190011002,317485,0,40.1072162,-88.2624387
170190013013,675425,0,40.0939301,-88.2619335
170190009011,675142,0,40.1303327,-88.2617658
170898503014,522571,0,42.1362154,-88.2616204
170630001022,2646899,0,41.4553056,-88.2615942
170190010002,373638,0,40.1154482,-88.2614249
170318044031,602350,0,42.0504613,-88.2593077
170318044032,422167,0,42.0568262,-88.2586063
170630009001,5070184,32643,41.2215482,-88.2584859
170630007005,1441887,0,41.2918594,-88.2580515
170438464082,1573000,17593,41.7810173,-88.2575148
170438465181,510614,45,41.742782,-88.2574863
170438465173,1054048,20554,41.7538623,-88.2563771
170438465113,690078,267,41.7300928,-88.2561105
170318044044,956550,0,42.0430329,-88.2560488
170599727002,145357835,208534,37.8665609,-88.2560152
170318044061,4778439,41081,42.008779,-88.2558307
170318044063,1144954,0,42.0302986,-88.2554285
170190110003,287079,0,40.1182399,-88.2540043
170190110004,267357,0,40.1144562,-88.2539597
170898502021,408350,0,42.1182577,-88.253632
170318044041,339985,0,42.040418,-88.2534959
170190005002,374428,0,40.1064402,-88.2532715
170898502012,367634,0,42.1227243,-88.2531825
170438464092,3588008,122081,41.7915362,-88.2526442
170190013021,1359985,0,40.0766338,-88.2524386
170438465171,796399,1679,41.7621108,-88.2523477
170318044052,638694,0,42.0355822,-88.2517661
170898501011,534188,0,42.1344934,-88.251484
170898502022,1283813,0,42.1115352,-88.2514707
170190005003,433786,0,40.1108133,-88.2514516
170438465182,1198050,75680,41.7434611,-88.2511135
170190005004,759318,0,40.1010393,-88.2510936
170190013011,1697823,100,40.0921241,-88.2506773
170190110002,377796,0,40.121701,-88.2505166
170190109004,3778237,0,40.0003673,-88.2504551
170438465111,696468,1634,41.7344677,-88.2499246
170190007003,1474995,65,40.1322392,-88.2498508
170898501012,5911820,31746,42.1411841,-88.2495977
170190014002,1533280,54887,40.055913,-88.2494431
170190110001,236338,0,40.1164024,-88.2484625
170898504001,3287764,567185,42.0976052,-88.2479728
170190109003,2611089,0,39.9878173,-88.2477155
170438416041,12824229,1196275,41.8218369,-88.2475887
170190007002,861472,0,40.1250364,-88.2472218
170190005001,305569,0,40.1060788,-88.2466071
170438465151,307423,0,41.7427293,-88.2464986
170898502011,2045810,0,42.1258161,-88.2460617
170438413081,10332526,487881,41.9735241,-88.2455001
170318044042,390238,0,42.0401167,-88.2450507
170438465183,772533,12388,41.7552663,-88.2447363
170438464091,3605669,74986,41.8100299,-88.2444531
170190110005,730351,0,40.115961,-88.2433
170438465112,658780,21702,41.7284815,-88.243239
170318044062,1142301,0,42.0251292,-88.2430691
170898502023,726853,0,42.1105579,-88.2429932
170438465152,590080,0,41.738397,-88.2428773
170438416052,13799396,218589,41.8622563,-88.2412354
170438465172,1475132,22273,41.7613821,-88.2410199
170190004021,171907,0,40.1066419,-88.2405465
170318043112,3891380,0,42.0624867,-88.2399931
170438413101,7877106,224404,41.9438953,-88.2396293
170190014001,4148411,0,40.0886641,-88.2390733
170190003011,230208,0,40.1107882,-88.2387475
170438465154,861470,5512,41.747452,-88.2386218
170190003021,202864,0,40.1144129,-88.2383267
170438465114,457734,1228,41.730185,-88.2377599
170438464081,2266096,13410,41.7889691,-88.2377244
170318044051,1035259,0,42.0342666,-88.2375781
170438465153,577926,2342,41.735455,-88.2371881
170318044033,3183718,132403,42.0520734,-88.2370958
170190004022,151735,0,40.1065888,-88.2370289
170190007001,238109,0,40.1325706,-88.236242
170438413122,9944788,208211,41.9117501,-88.2356214
170438465071,4220062,225989,41.7699619,-88.2354249
170190106041,151430255,86274,40.1842264,-88.2352997
170318045072,3823095,26437,41.9908858,-88.2352876
170190004012,89888,0,40.1065224,-88.2344398
170190002002,671376,0,40.1197385,-88.2343152
170190003023,115588,0,40.1145117,-88.2337549
170318044043,1413742,0,42.0428381,-88.2335529
170190003012,226336,634,40.1108747,-88.2328079
170190008002,8690530,24,40.1541427,-88.2317608
170190002001,588197,0,40.1267679,-88.2316328
170699710002,137515560,1123065,37.5303568,-88.2312731
170190004011,164683,0,40.1072505,-88.2310994
170438465131,716465,10678,41.7257634,-88.2307433
170318045074,2934485,79209,41.9987533,-88.2307015
170190003022,113568,0,40.1145319,-88.2304565
170438413083,7687554,110277,41.9562104,-88.2297025
170438465101,570573,45129,41.7481505,-88.2290344
170438413131,6645061,149791,41.9248281,-88.2282038
170438465092,360160,89995,41.7580234,-88.227778
170438465141,1091094,109804,41.7399213,-88.2275599
170190053003,296758,0,40.1237014,-88.2264167
170359725001,120598056,196240,39.3406384,-88.2259819
170318045071,4996561,129989,42.0084595,-88.2251086
170190111002,252853,0,40.1146742,-88.2251008
170438415014,11483198,398965,41.8885023,-88.2248959
170190059002,636183,0,40.1066341,-88.2246651
170438416051,4608747,149601,41.8498497,-88.224245
170438464111,2385532,122931,41.7896757,-88.2237409
170419521004,118397484,196641,39.8166874,-88.2236614
170190053004,742411,0,40.1206822,-88.2224938
170190059001,233163,4848,40.1120673,-88.2222743
170290006001,91248733,64771,39.423065,-88.2219889
170318045073,3720750,0,42.0200387,-88.2211362
170190060002,9609693,8419,40.0721833,-88.2210177
170190059003,441881,0,40.1034242,-88.2206989
170190053001,3095432,24931,40.1329813,-88.2204915
170190060001,1594777,0,40.0953806,-88.2200911
170599728002,31613034,707507,37.7426688,-88.2198053
170290005001,14835781,27015,39.5019849,-88.2195168
170438465132,1139173,106209,41.7319876,-88.219184
170438465093,1901235,33475,41.7653646,-88.2188807
170190111003,194300,0,40.1145035,-88.2186972
170438464112,3411125,57265,41.8069165,-88.2166537
170438465102,1399564,4109,41.7512536,-88.2165887
170438415012,351645,2466,41.8692878,-88.2156043
170190058001,120615,1529,40.1118874,-88.2145591
170190058004,469827,0,40.1036738,-88.2144056
170438415011,794450,4897,41.8767646,-88.2133562
170190058002,144523,0,40.110045,-88.2129132
170438464102,815190,6902,41.7919577,-88.2128052
170190058003,177494,0,40.1080414,-88.2127726
170438465091,1123608,2384,41.7584058,-88.2124517
170359725002,85671090,70864,39.2937458,-88.2122485
170438413082,764416,76509,41.956241,-88.2121105
170438465142,2425355,31161,41.7433738,-88.2111571
170438464101,1364699,23064,41.7797403,-88.2108384
170318043103,1387014,0,42.0258655,-88.2104239
170438416042,1345615,30709,41.8267262,-88.2099071
170190058005,524917,0,40.1013938,-88.2091248
170290009001,7987866,0,39.473553,-88.2090314
170190053002,623126,39932,40.1189333,-88.2088763
170438416053,797884,7892,41.8372666,-88.2082517
170190111001,631394,6652,40.1140088,-88.208251
170599728003,118010478,2865165,37.6720207,-88.2074145
170438415013,883684,2185,41.8750728,-88.2070327
170190057013,599325,0,40.0888316,-88.2065894
170438413121,131159,0,41.9047051,-88.2051381
170190055005,261583,0,40.1074272,-88.2050659
170318043104,6536050,0,42.0377094,-88.204008
170190054012,574246,4116,40.1238204,-88.2038105
170190056004,331021,0,40.1019881,-88.2025627
170190054013,1151997,0,40.131267,-88.2023903
170318042012,56951924,1643435,42.1151722,-88.202193
170190054021,1312898,0,40.1390214,-88.2013291
170438464122,698509,8712,41.78577,-88.2012145
170438465192,3887427,90503,41.766346,-88.200898
170318043111,8187322,17262,42.0542353,-88.2008038
170438415042,961325,0,41.8855136,-88.2007959
170438415041,455324,0,41.8792202,-88.200532
170539617002,149561619,185967,40.454119,-88.2000982
170190057011,634005,0,40.0965718,-88.1999361
170438415031,493705,0,41.8738223,-88.1996601
170438415032,659873,0,41.8673628,-88.1993492
170438416071,499240,5569,41.8221878,-88.198801
170438413272,848863,7733,41.9651745,-88.1982997
170539616001,91491767,26077,40.9594081,-88.1982635
170190056003,314145,0,40.1020113,-88.1978933
170318045062,1230003,45434,41.990921,-88.1977937
170190057014,876430,0,40.0876002,-88.1973327
170190057012,501024,0,40.0927781,-88.1972516
170438464132,822635,15521,41.7922311,-88.1971754
170190054015,426664,0,40.1246208,-88.1965427
170438413161,3152243,90063,41.9768957,-88.1949471
170318045061,1909718,0,42.0003507,-88.1947453
170190109002,93628493,6352,40.0180597,-88.1947392
170190055004,771048,0,40.1090305,-88.1944678
170318045063,1838402,0,42.0117098,-88.1943636
170190055001,840949,0,40.1136088,-88.1942517
170438416072,524698,5188,41.827565,-88.194164
170318043102,1873211,0,42.0264872,-88.1934396
170438465222,1504197,8732,41.7498314,-88.1923219
170438465221,575119,0,41.7551482,-88.1922546
170190056002,398590,0,40.1010007,-88.1920677
170438464121,577434,17730,41.7861745,-88.1918791
170438464123,1233826,31562,41.7819578,-88.191699
170438413162,954180,0,41.9702554,-88.1915284
170910103003,128904611,0,41.0557814,-88.1914255
170438413271,5154441,199658,41.9482418,-88.1912043
170438413273,902950,0,41.9621085,-88.1908977
170438414013,1298214,9444,41.8926637,-88.1907582
170190054014,488829,0,40.1304818,-88.1906948
170359724003,49687784,8476,39.2070251,-88.1902052
170290005002,2915786,0,39.5048073,-88.1900193
170438416032,249521,12772,41.859206,-88.1898115
170438416033,4308788,310236,41.8491702,-88.189352
170438414014,662273,7246,41.8814905,-88.1893105
170438413262,8167759,359728,41.9271959,-88.1892896
170419521002,9592130,1162,39.869326,-88.1891452
170290009002,587760,0,39.4782224,-88.1890064
170438416073,2561852,8949,41.8182349,-88.1885295
170190104005,1965285,0,40.243211,-88.1882838
170318043101,1049859,0,42.0200881,-88.1880291
170438465243,7735080,133980,41.735729,-88.1872937
170419521003,30060396,7943,39.8405336,-88.1868307
170438464131,4487626,117666,41.8061032,-88.1857846
170190056001,596157,0,40.1032657,-88.1855909
170190104001,64285966,37870,40.377898,-88.1846098
170290007001,439149,0,39.4862653,-88.1840723
170190054011,2126747,29650,40.1207316,-88.1837094
170190054023,1711499,0,40.1369435,-88.1829741
170438414011,2591306,123709,41.8707147,-88.1829094
170438465213,683689,0,41.7553172,-88.1827602
170539616003,5149623,0,40.7554691,-88.182507
170290008001,895638,0,39.4766201,-88.181715
170910103002,92311434,1520550,41.1582932,-88.1813588
170438465044,782430,0,41.7744205,-88.1813044
170438413261,5500325,147271,41.9054482,-88.1808887
170318045081,935918,0,42.0073185,-88.1800993
170290007002,436929,0,39.4867372,-88.1793809
170190055003,1430828,0,40.1092785,-88.1782706
170290005004,499966,0,39.4951882,-88.1781848
170318045051,1024445,0,41.9984025,-88.1777082
170438465191,675715,52,41.7693059,-88.1776428
170539616002,292878137,129623,40.7696665,-88.1771608
170290005003,3930998,0,39.5099176,-88.1771405
170318043061,1127838,0,42.0251086,-88.1768894
170438413141,838600,9062,41.9831727,-88.1767155
170318045053,1069199,0,41.989897,-88.1767035
170438465211,765430,28698,41.7566039,-88.1763523
170190057021,17337214,44,40.0620286,-88.1760312
170438413145,571908,2816,41.9750669,-88.1759674
170318043064,757703,0,42.0169395,-88.1747976
170290008003,277793,0,39.4764217,-88.1745028
170290007003,416171,0,39.4880493,-88.1740498
170438413181,908388,32480,41.9555393,-88.1740451
170290009003,2818257,0,39.464667,-88.1739663
170438413231,924838,10942,41.9468323,-88.173261
170290008002,357603,0,39.48132,-88.1731656
170438414012,4127749,132726,41.8841649,-88.1726301
170318043054,917410,0,42.0353749,-88.1725146
170438413252,534607,23770,41.9337315,-88.1723556
170438413182,2125870,38856,41.9690177,-88.171711
170438414032,3124838,19985,41.8635259,-88.1716225
170438465212,1137657,51921,41.7641775,-88.1714764
170318045091,555361,0,42.0077667,-88.1712266
170290005006,521753,0,39.4954305,-88.1709617
170318045052,993830,0,41.9926873,-88.170892
170318043062,352492,0,42.024148,-88.1708817
170438416061,514222,19481,41.815273,-88.1707279
170438413232,341503,0,41.9394386,-88.1699405
170438465214,729878,0,41.7563682,-88.1697595
170438413142,741833,9675,41.9843893,-88.1696441
170438413073,634748,2488,41.9248593,-88.1696328
170190102045,6262095,37906,40.3024558,-88.1689014
170539617001,151318471,211909,40.5646521,-88.1688871
170290001003,206674874,86769,39.5875265,-88.168814
170799774003,1370258,0,38.9828637,-88.1685727
170438465043,942377,20567,41.7741775,-88.1681015
170438413144,511244,11338,41.9779728,-88.16778
170290008004,438749,0,39.4754114,-88.167709
170799774002,1147977,0,38.9890653,-88.1676492
170318043091,775221,0,42.0135423,-88.1663451
170438413074,1030287,58595,41.9193198,-88.1650456
170318045094,803033,0,42.000636,-88.1649635
170318043063,298154,0,42.0204115,-88.1647972
170318042011,4881227,115128,42.1464981,-88.1646544
170318043051,686821,0,42.0276296,-88.1644404
170438464051,1535890,90128,41.791268,-88.163811
170438464042,550721,28340,41.7802811,-88.1638004
170799774001,1771399,0,38.99291,-88.1636648
170438464052,5391457,324392,41.7989864,-88.1636232
170318045092,484221,0,42.0060626,-88.1634963
170318042013,7756783,572576,42.0743035,-88.162935
170438413254,630916,3951,41.9356017,-88.162842
170438413221,587323,4820,41.9434482,-88.1628281
170438413211,2503544,21230,41.9601531,-88.1626812
170438413071,541979,26913,41.9268555,-88.1624455
170438416031,11550410,700836,41.8354311,-88.1624324
170290007004,1158435,0,39.4886075,-88.1623945
170438465231,1276754,38199,41.7526554,-88.1616808
170190101004,6299593,0,40.3262405,-88.16163
170438413072,2146247,52321,41.9130502,-88.1613704
170318045103,300307,0,41.9966592,-88.1611425
170318047013,10549917,92314,42.0516883,-88.1606437
170438414042,3601292,197035,41.8912329,-88.1605259
170318043053,613655,86801,42.0320466,-88.1604511
170438464043,772359,4151,41.7907077,-88.1601381
170318043082,1015757,0,42.020066,-88.159182
170359724004,1791267,5658,39.2534396,-88.1587035
170190103001,3069818,0,40.2928612,-88.1586324
170438464044,909081,8494,41.7832552,-88.158204
170318042014,7128389,125764,42.0988871,-88.1581646
170438413143,489564,0,41.9739781,-88.1581408
170438465242,3182340,15173,41.7329566,-88.1574582
170318045093,312581,0,42.0056073,-88.1571935
170438413152,1302296,88512,41.9843547,-88.1570647
170190109001,1309293,0,40.0037589,-88.1566588
170438413223,476486,25892,41.9448608,-88.1565855
170438413253,733331,88489,41.9357386,-88.1563591
170799774004,1226945,0,38.9809805,-88.1561504
170799775003,180752661,53116,38.9003593,-88.1556573
170190102042,994829,0,40.3077795,-88.1551757
170290009004,2447853,1399363,39.4684482,-88.1547544
170438465042,2032580,98782,41.7677188,-88.1545884
170438465041,782696,0,41.7761577,-88.154215
170438416062,1766328,26092,41.8162524,-88.1533284
170318045111,759163,0,41.99198,-88.1532215
170318045104,407440,0,41.9986646,-88.1526634
170318043092,1267417,0,42.0119809,-88.1522064
170190056005,19265492,331,40.0882065,-88.1521971
170438465232,838235,0,41.7528079,-88.1521026
170318043081,783092,0,42.0245299,-88.1520871
170290005005,2660441,0,39.4973904,-88.1519801
170438414033,1022678,538,41.8731242,-88.1518854
170438414031,1322670,7410,41.8646714,-88.1510559
170438413242,463493,51603,41.9186843,-88.1510415
170438413201,409630,8247,41.9538073,-88.1509295
170438465241,688343,27907,41.746944,-88.1508885
170438413222,899314,10338,41.9475993,-88.1508258
170438464041,583997,0,41.7900033,-88.150783
170318045101,382099,0,42.004952,-88.1501365
170318043052,711231,0,42.0355699,-88.1500303
170190055002,6785920,0,40.1136538,-88.1496073
170318043083,480690,0,42.0291603,-88.1488936
170438413241,674799,41804,41.9264849,-88.1487458
170438414041,931738,3611,41.8906555,-88.1484764
170438413251,673741,41281,41.9380068,-88.1480392
170190054022,12025555,75647,40.1337155,-88.147869
170438413202,1106132,22257,41.9624101,-88.1476852
170438413151,872001,1403,41.9820399,-88.1474262
170318045112,157251,0,41.9936248,-88.1472989
170318045102,313528,0,41.9990818,-88.147139
170190102044,450858,0,40.3111398,-88.1471265
170799773002,129453508,0,39.1194476,-88.1469995
170190104002,143694957,83960,40.2744792,-88.1446033
170438426042,897515,40971,41.8440982,-88.1440455
170438462072,561520,0,41.7307969,-88.1438447
170190103002,5369573,189145,40.2948779,-88.1437499
170438412061,868024,0,41.9209845,-88.1428135
170438461033,524865,0,41.7779251,-88.1427032
170190101003,2818297,132,40.3337454,-88.1424525
170438462074,679588,0,41.7369524,-88.1423305
170318047112,273805,0,42.0360877,-88.1423003
170438461052,629813,0,41.784291,-88.1422594
170318048043,264791,0,41.9956306,-88.1417385
170438462073,882078,11635,41.7438839,-88.1416079
170438411082,563706,6764,41.9790572,-88.1413162
170438462062,1041329,0,41.7519125,-88.1409336
170438418023,1074324,367,41.8810283,-88.1409249
170318047111,508768,0,42.0430161,-88.1408864
170438426044,680523,23171,41.8595097,-88.140682
170318048063,503986,0,42.0086745,-88.1405759
170318048052,370019,0,42.013992,-88.1401912
170438462091,1153943,16568,41.7620144,-88.139968
170190102041,546810,0,40.3064579,-88.1391123
170318048042,2101097,0,41.992539,-88.1390833
170190101002,176219,0,40.3209678,-88.1388639
170438461051,874121,0,41.7905512,-88.1387211
170318047113,1072297,0,42.030339,-88.1386664
170438412053,522583,0,41.9159588,-88.138626
170438417043,1174469,3137,41.8929105,-88.138559
170438412092,775634,5868,41.9357532,-88.1384359
170699710001,88896635,6416614,37.5240232,-88.1383677
170419521001,22149165,39653,39.8420422,-88.1383402
170438461032,603235,0,41.7748557,-88.1379482
170438462092,1165581,10218,41.768535,-88.1376865
170438412063,1942643,27826,41.9081914,-88.1370009
170438426041,990897,14973,41.8521779,-88.1367655
170318048054,1447829,0,42.0200417,-88.1362398
170438426031,1360459,67720,41.868904,-88.1361165
170438462071,616387,1829,41.7280122,-88.1353996
170438412051,461873,0,41.9278627,-88.1352992
170438461062,748193,5446,41.7959979,-88.135086
170318047011,339794,0,42.0597636,-88.1346093
170318048062,434655,0,42.0079337,-88.1345286
170438426043,693786,19039,41.849783,-88.1344606
170190101001,1315433,13289,40.3146091,-88.1339517
170318047114,237394,62727,42.0362416,-88.1338003
170438411081,702019,15659,41.9761844,-88.1334942
170318047121,622800,41200,42.0449553,-88.1334761
170438461053,1042779,2153,41.7852924,-88.1328702
170318048041,418765,0,41.9999421,-88.1327743
170318042023,447542,0,42.1497926,-88.1325975
170438462063,656792,0,41.743342,-88.132457
170318042024,7650299,88997,42.088469,-88.1319193
170438462061,439003,0,41.736122,-88.1318175
170438461061,4412474,127911,41.8057868,-88.1317691
170438417041,1893356,12963,41.8960058,-88.1317146
170318047012,283352,17776,42.0573046,-88.1312547
170438411022,1649469,13144,41.9818291,-88.1311717
170438426023,1497196,15811,41.8382274,-88.1311269
170438462082,1399084,43340,41.7570389,-88.13104
170438418022,1061617,35570,41.8742927,-88.1309444
170290007005,11352566,382784,39.4829721,-88.130574
170318048061,224617,0,42.0101783,-88.1305351
170438412062,846952,10341,41.9133552,-88.1299403
170438426032,803593,6218,41.8640775,-88.129789
170438412052,855581,120236,41.9241598,-88.1294023
170318042022,5023576,490349,42.1237275,-88.1291935
170438426012,5701600,350885,41.822739,-88.1289982
170438411083,3215061,547249,41.96048,-88.1284678
170438418021,1654215,1819,41.8796488,-88.1283755
170318047014,1402046,33095,42.0627758,-88.1281708
170438411142,3992609,181764,41.945792,-88.1275776
170318047123,1231881,16989,42.0346856,-88.1275296
170190101005,4547834,0,40.3288068,-88.1268354
170438412103,416713,16516,41.91626,-88.126415
170318042021,406195,0,42.1519408,-88.1259465
170599727001,147569531,3448062,37.8388687,-88.1255791
170438462013,843209,48303,41.7322871,-88.1253658
170438412102,364264,0,41.921228,-88.1246274
170318048073,894206,0,42.0079727,-88.1244297
170438462081,986388,0,41.769563,-88.1244296
170318047052,371332,0,42.0583324,-88.1241794
170318048072,385884,0,42.0149399,-88.1241782
170318048053,752215,0,42.0214232,-88.1240878
170438461034,1397278,18260,41.7790254,-88.1240117
170190102043,2515537,0,40.3024106,-88.1239649
170318047122,526817,0,42.0287254,-88.1234732
170438426051,819587,8954,41.861249,-88.1230991
170438462033,1317180,28908,41.7470508,-88.1224224
170799773004,105732577,645578,39.0456454,-88.1221899
170599728001,96778289,3183025,37.7507624,-88.1218561
170438462053,850406,2796,41.7548528,-88.1216423
170438411023,1578985,61850,41.9772907,-88.1211674
170438426013,677659,296,41.8339107,-88.1209056
170438426052,883183,4324,41.8525528,-88.1207917
170318047053,565730,0,42.0506082,-88.1204182
170438462014,564450,8506,41.7353663,-88.120158
170419520002,317575001,236007,39.7610648,-88.1198753
170318047162,1060961,0,42.0431048,-88.1197222
170438411121,1570201,49208,41.9623062,-88.1191822
170438426033,542445,934,41.8670891,-88.118807
170318048044,2057949,51515,41.9957798,-88.1179343
170438412091,2712700,209084,41.9357769,-88.1178676
170438462051,604199,8153,41.7669038,-88.1168997
170318041043,648721,0,42.1000202,-88.116653
170318041042,675275,0,42.1067862,-88.1164607
170438426022,1746473,29780,41.8447045,-88.1159718
170438418013,1344214,90222,41.8799249,-88.1149429
170318048074,642469,0,42.0078989,-88.1148732
170318048071,442108,0,42.0148743,-88.1147886
170318047104,374426,0,42.0283708,-88.1145418
170318048051,732441,0,42.0218075,-88.1144589
170438411024,608867,18187,41.9854092,-88.1144541
170438426053,517713,2832,41.8575761,-88.1143485
170438412101,2563128,40269,41.9205761,-88.1141461
170438461042,2353817,9303,41.7910067,-88.1137927
170318047051,973164,46614,42.0594346,-88.1136271
170438462052,645336,18318,41.7738133,-88.1134771
170359724002,75422401,12510,39.2850969,-88.113293
170438417042,2261487,31507,41.8964303,-88.113283
170438462032,794016,0,41.73982,-88.1110831
170318047161,975498,0,42.0418667,-88.1106583
170438425002,896832,39,41.8697259,-88.1105733
170318047101,606972,0,42.0339671,-88.110151
170438411143,467010,21562,41.947966,-88.109878
170438462011,783915,7287,41.7302921,-88.1098199
170318036034,3041132,0,42.1249678,-88.1097695
170318036033,1778772,70,42.1148305,-88.1097659
170438411122,1446440,32875,41.9627451,-88.1096264
170438461022,1737257,13331,41.802896,-88.1091414
170438462031,1366829,395,41.7472947,-88.1086238
170438462012,618312,0,41.7354647,-88.1082585
170318047062,714076,0,42.0510652,-88.1079277
170438426011,1126054,35268,41.8339543,-88.1078264
170438462022,1139135,8346,41.7606664,-88.1077937
170438425001,1049525,0,41.860287,-88.1077734
170438461021,1789518,110579,41.8112967,-88.1072846
170539618003,4016715,17049,40.4490101,-88.1070508
170438462024,606880,24274,41.7688819,-88.1069919
170318047061,962758,8970,42.0550447,-88.1067314
170318048093,543520,0,42.0094264,-88.1066343
170318047103,621455,33342,42.0291675,-88.1065493
170438462021,363328,10515,41.774571,-88.1063862
170438461023,381956,11128,41.7981135,-88.1063779
170318048081,492639,0,42.0218909,-88.1063503
170318047143,902457,11482,42.0651121,-88.1062705
170438426021,1393141,6101,41.8484612,-88.105932
170318047163,282461,0,42.0389467,-88.1057207
170438411031,561587,16569,41.9710699,-88.1055657
170438461031,846262,17567,41.7863881,-88.1055105
170438411021,611012,80824,41.9779295,-88.1043924
170438412081,3742912,125212,41.9107416,-88.1043215
170479570001,102091563,86120,38.3534971,-88.1036893
170318041052,746585,0,42.0942697,-88.1030269
170318041041,1587315,0,42.1057527,-88.1030025
170318048091,703417,0,42.015356,-88.1024382
170438411042,420380,0,41.9806462,-88.1024135
170438419023,433817,0,41.8697072,-88.1005066
170318047152,460624,0,42.0456119,-88.1001861
170438463043,482999,10113,41.7331221,-88.1001808
170318048082,546689,0,42.0221697,-88.0999067
170539618002,1569515,0,40.4677269,-88.099585
170438418012,976003,0,41.8771449,-88.0994844
170438418011,1011605,6644,41.8842028,-88.0993951
170438463045,739600,0,41.7440875,-88.0993215
170438417032,275198,5333,41.8953626,-88.0992759
170438462023,969783,42773,41.776459,-88.0991095
170438411111,1013987,30713,41.9573682,-88.0988933
170438417033,425627,6734,41.9003838,-88.0985901
170318047092,416133,15128,42.0383257,-88.098172
170438427032,636591,6211,41.8438392,-88.0979934
170438427033,663324,757,41.8501616,-88.0978211
170438412043,374371,0,41.9268312,-88.097794
170318048092,1046189,0,42.0090607,-88.0976805
170438427021,662458,2359,41.8347986,-88.0974008
170318047102,601267,0,42.0310454,-88.0970442
170438424001,629346,0,41.863377,-88.0970072
170438411141,1972801,63466,41.9437171,-88.0969693
170318048031,3127777,40590,41.9964865,-88.0963995
170438412071,413413,0,41.9193422,-88.0961426
170318041053,1191900,0,42.0941774,-88.0960709
170438461041,1262199,4166,41.788774,-88.0956754
170318041051,10844326,75900,42.0786043,-88.0952672
170438463133,1716642,20706,41.7584198,-88.0951028
170318047134,481159,0,42.0517136,-88.0950465
170438419022,327004,0,41.8703183,-88.0947591
170318047151,388135,0,42.0443215,-88.0947547
170318047133,337853,0,42.0566056,-88.0947472
170438463132,788132,10862,41.7688632,-88.0941076
170438417034,1267669,64184,41.8899368,-88.0938617
170318048083,491872,0,42.0219676,-88.0938212
170438463041,400865,301,41.742804,-88.0932579
170438411041,1843654,111001,41.9852909,-88.0931352
170438427111,4037903,243547,41.8206115,-88.0925662
170438427022,754640,7140,41.8400066,-88.0923828
170318036081,10322461,465827,42.1428265,-88.0923606
170438412045,920156,45595,41.9350699,-88.0922882
170438411043,879994,6602,41.980347,-88.0921744
170438424003,584035,0,41.8587246,-88.0921042
